quality_4,quality_3,Row_composition_average,Period_composition_average,Electronegativity_difference,ThermalConductivity_difference,SpaceGroupNumber_composition_average,Column_composition_average,SpecificHeatCapacity_composition_average,ShearModulus_difference,BCCvolume_padiff_difference,Group_composition_average,BCCvolume_padiff_arithmetic_average,ThermalExpansionCoefficient_composition_average,HeatCapacityMass_composition_average,ElectricalConductivity_difference,ThermalExpansionCoefficient_difference,BCCfermi_composition_average,NpValence_composition_average,MendeleevNumber_arithmetic_average,AtomicNumber_composition_average,MeltingT_difference,MendeleevNumber_difference,Group_difference,BCCvolume_padiff_composition_average
1.0,0.0,3.84,3.84,0.4100000000000001,53.2,223.96,8.1,0.4991599999999999,35.0,0.0,8.1,-0.3541666666666667,10.892,0.4991599999999999,11.199999999995,7.1000000000000005,6.7564953674,0.08,57.66666666666666,24.02,537.0,26.0,8.0,-0.085
1.0,0.0,3.84,3.84,0.4100000000000001,53.2,223.96,8.25,0.49716,35.0,0.0,8.25,-0.3541666666666667,11.062,0.49716,11.199999999995,7.1000000000000005,6.7563189399,0.08,57.66666666666666,24.17,537.0,26.0,8.0,-0.085
1.0,0.0,3.8,3.8,0.4100000000000001,53.2,222.7,8.05,0.5127,35.0,0.0,8.05,-0.3541666666666667,10.58,0.5127,11.199999999995,7.1000000000000005,6.8328340655,0.1,57.66666666666666,23.45,537.0,26.0,8.0,-0.10625
1.0,0.0,3.76,3.76,0.4100000000000001,53.2,221.44,8.15,0.52424,35.0,0.0,8.15,-0.3541666666666667,10.438,0.52424,11.199999999995,7.1000000000000005,6.9089963361,0.12,57.66666666666666,23.03,537.0,26.0,8.0,-0.1275
1.0,0.0,4.13,4.13,0.5,57.5,224.45,7.48,0.42677,49.0,0.0,7.48,-0.2225,11.007,0.42677,8.899999999999999,6.1000000000000005,6.162445868600001,0.0,49.5,27.82,317.0,11.0,4.0,-0.05785
1.0,0.0,3.95,3.95,0.71,57.5,224.1,8.05,0.4693,49.0,0.0,8.05,-0.5025000000000001,11.14,0.4693,11.199999999995,7.1000000000000005,6.530726967500001,0.05,56.99999999999999,25.65,537.0,28.0,9.0,-0.075375
1.0,0.0,3.86,3.86,0.71,57.5,223.26,8.32,0.49174,49.0,0.0,8.32,-0.5025000000000001,11.11,0.49174,11.199999999995,7.1000000000000005,6.7116736568,0.08,56.99999999999999,24.6,537.0,28.0,9.0,-0.0939
1.0,0.0,4.35,4.35,0.2600000000000002,121.0,225.35,8.350000000000001,0.4013,0.0,0.0,8.350000000000001,-2.2975,4.245,0.405,17.299999999995002,2.2,9.03748252,0.55,66.66666666666667,33.15,1209.0,28.0,8.0,-1.510625
1.0,0.0,4.45,4.45,0.2600000000000002,121.0,225.45,7.95,0.3788,0.0,0.0,7.95,-2.2975,4.355,0.3819499999999999,17.299999999995002,2.2,8.973611679,0.45,66.66666666666667,34.55,1209.0,28.0,8.0,-1.219125
1.0,0.0,4.55,4.55,0.2600000000000002,121.0,225.55,7.550000000000001,0.3563,0.0,0.0,7.550000000000001,-2.2975,4.465,0.3589,17.299999999995002,2.2,8.909740838,0.35,66.66666666666667,35.95,1209.0,28.0,8.0,-0.927625
1.0,0.0,4.65,4.65,0.2600000000000002,121.0,225.65,7.15,0.3338,0.0,0.0,7.15,-2.2975,4.575,0.33585,17.299999999995002,2.2,8.845869997,0.25,66.66666666666667,37.35,1209.0,28.0,8.0,-0.6361249999999999
1.0,0.0,4.75,4.75,0.2600000000000002,121.0,225.75,6.750000000000001,0.3113,0.0,0.0,6.750000000000001,-2.2975,4.6850000000000005,0.3127999999999999,17.299999999995002,2.2,8.781999156,0.15,66.66666666666667,38.75,1209.0,28.0,8.0,-0.3446249999999999
1.0,0.0,4.2,4.2,0.2600000000000002,121.0,222.2,8.7,0.4401,0.0,0.0,8.7,-2.2975,4.24,0.4437500000000001,17.299999999995002,2.2,9.118612975,0.6,66.66666666666667,31.3,1209.0,28.0,8.0,-1.56375
1.0,0.0,4.5,4.5,0.2600000000000002,121.0,222.5,7.5,0.3726,0.0,0.0,7.5,-2.2975,4.569999999999999,0.3746,17.299999999995002,2.2,8.927000452,0.3,66.66666666666667,35.5,1209.0,28.0,8.0,-0.6892499999999999
1.0,0.0,4.6000000000000005,4.6000000000000005,0.2600000000000002,121.0,222.6,7.1,0.3500999999999999,0.0,0.0,7.1,-2.2975,4.68,0.35155,17.299999999995002,2.2,8.863129611,0.2,66.66666666666667,36.900000000000006,1209.0,28.0,8.0,-0.39775
1.0,0.0,4.7,4.7,0.1200000000000001,111.0,222.7,6.7,0.3276,0.0,0.0,6.7,-0.53125,4.79,0.3285,17.299999999995002,0.0999999999999996,8.79925877,0.1,61.0,38.3,548.0,22.0,7.0,-0.10625
1.0,0.0,4.15,4.15,0.2600000000000002,121.0,219.15,8.649999999999999,0.4564,0.0,0.0,8.649999999999999,-2.2975,4.345000000000001,0.45945,17.299999999995002,2.2,9.135872588999998,0.55,66.66666666666667,30.85,1209.0,28.0,8.0,-1.325375
1.0,0.0,4.45,4.45,0.2600000000000002,121.0,219.45,7.45,0.3889,0.0,0.0,7.45,-2.2975,4.675,0.3903,17.299999999995002,2.2,8.944260066,0.25,66.66666666666667,35.050000000000004,1209.0,28.0,8.0,-0.4508749999999999
1.0,0.0,4.55,4.55,0.1200000000000001,111.0,219.55,7.05,0.3664,0.0,0.0,7.05,-0.53125,4.785,0.36725,17.299999999995002,0.0999999999999996,8.880389225,0.15,61.0,36.45,548.0,22.0,7.0,-0.159375
1.0,0.0,4.0,4.0,0.2600000000000002,121.0,216.00000000000003,9.0,0.4952,0.0,0.0,9.0,-2.2975,4.34,0.4982,17.299999999995002,2.2,9.217003043999998,0.6000000000000001,66.66666666666667,29.0,1209.0,28.0,8.0,-1.3784999999999998
1.0,0.0,4.3500000000000005,4.3500000000000005,0.2600000000000002,121.0,216.35,7.6,0.41645,0.0,0.0,7.6,-2.2975,4.7250000000000005,0.417525,17.299999999995002,2.2,8.993455100499999,0.25,66.66666666666667,33.9,1209.0,28.0,8.0,-0.3582499999999999
1.0,0.0,4.4,4.4,0.1200000000000001,111.0,216.4,7.4,0.4052,0.0,0.0,7.4,-0.53125,4.779999999999999,0.4059999999999999,17.299999999995002,0.0999999999999996,8.961519679999999,0.2,61.0,34.6,548.0,22.0,7.0,-0.2125
1.0,0.0,3.95,3.95,0.2600000000000002,121.0,212.95,8.95,0.5115,0.0,0.0,8.95,-2.2975,4.444999999999999,0.5139,17.299999999995002,2.2,9.234262658,0.55,66.66666666666667,28.55,1209.0,28.0,8.0,-1.140125
1.0,0.0,4.15,4.15,0.2600000000000002,121.0,213.15,8.15,0.4665,0.0,0.0,8.15,-2.2975,4.665,0.4678,17.299999999995002,2.2,9.106520976,0.35,66.66666666666667,31.35,1209.0,28.0,8.0,-0.557125
1.0,0.0,4.25,4.25,0.1200000000000001,111.0,213.25,7.75,0.444,0.0,0.0,7.75,-0.53125,4.775,0.44475,17.299999999995002,0.0999999999999996,9.042650135,0.25,61.0,32.75,548.0,22.0,7.0,-0.265625
1.0,0.0,3.9,3.9,0.2600000000000002,121.0,209.9,8.9,0.5278,0.0,0.0,8.9,-2.2975,4.55,0.5296000000000001,17.299999999995002,2.2,9.251522272,0.5,66.66666666666667,28.1,1209.0,28.0,8.0,-0.90175
1.0,0.0,4.1,4.1,0.1200000000000001,111.0,210.1,8.1,0.4828,0.0,0.0,8.1,-0.53125,4.77,0.4835,17.299999999995002,0.0999999999999996,9.12378059,0.3,61.0,30.9,548.0,22.0,7.0,-0.31875
1.0,0.0,3.7,3.7,0.1400000000000001,121.0,221.82,10.9,0.525,0.0,0.0,10.9,-2.2941666666666665,10.934,0.5271600000000001,14.599999999995,10.8,6.2729733676,0.42,70.33333333333333,24.1,661.0,17.0,4.0,-1.1055499999999998
1.0,0.0,3.69,3.69,0.1400000000000001,121.0,220.895,10.865,0.52861,0.0,0.0,10.865,-2.2941666666666665,11.0195,0.5305300000000001,14.599999999995,10.8,6.25405814095,0.395,70.33333333333333,24.035000000000004,661.0,17.0,4.0,-1.0048375
1.0,0.0,3.72,3.72,0.1400000000000001,121.0,220.52,10.72,0.52128,0.0,0.0,10.72,-2.2941666666666665,11.408,0.52272,14.599999999995,10.8,6.0871323264,0.32,70.33333333333333,24.48,661.0,17.0,4.0,-0.7766000000000002
1.0,0.0,3.62,3.62,0.1400000000000001,121.0,219.46,11.02,0.54828,0.0,0.0,11.02,-2.2941666666666665,10.586000000000002,0.55044,14.599999999995,10.8,6.479525945600001,0.4599999999999999,70.33333333333333,23.18,661.0,17.0,4.0,-1.14845
1.0,0.0,3.6800000000000006,3.6800000000000006,0.1400000000000001,121.0,218.08,10.68,0.53432,0.0,0.0,10.68,-2.2941666666666665,11.492,0.53528,14.599999999995,10.8,6.100940017599999,0.28,70.33333333333333,24.12,661.0,17.0,4.0,-0.5859
1.0,0.0,3.72,3.72,0.1400000000000001,121.0,218.00000000000003,10.52,0.52408,0.0,0.0,10.52,-2.2941666666666665,11.924,0.52456,14.599999999995,10.8,5.9081951308,0.2,70.33333333333333,24.68,661.0,17.0,4.0,-0.3523
1.0,0.0,3.56,3.56,0.1400000000000001,121.0,217.69,11.11,0.5657399999999999,0.0,0.0,11.11,-2.2941666666666665,10.325,0.5679,14.599999999995,10.8,6.6344403791,0.49,70.33333333333333,22.49,661.0,17.0,4.0,-1.1806249999999998
1.0,0.0,3.52,3.52,0.1400000000000001,121.0,215.88,11.12,0.57808,0.0,0.0,11.12,-2.2941666666666665,10.28,0.5800000000000001,14.599999999995,10.8,6.692982369199999,0.48,70.33333333333333,22.08,661.0,17.0,4.0,-1.096
1.0,0.0,3.48,3.48,0.1400000000000001,121.0,214.07,11.13,0.5904200000000001,0.0,0.0,11.13,-2.2941666666666665,10.235000000000005,0.5921000000000001,14.599999999995,10.8,6.751524359299999,0.47,70.33333333333333,21.67,661.0,17.0,4.0,-1.011375
1.0,0.0,3.575,3.575,0.1400000000000001,121.0,213.25,10.7,0.5668,0.0,0.0,10.7,-2.2941666666666665,11.39,0.5671,14.599999999995,10.8,6.24902095425,0.25,70.33333333333333,23.05,661.0,17.0,4.0,-0.3505
1.0,0.0,3.535,3.535,0.1400000000000001,121.0,212.07,10.76,0.57844,0.0,0.0,10.76,-2.2941666666666665,11.216,0.57874,14.599999999995,10.8,6.352297243250001,0.27,70.33333333333333,22.590000000000003,661.0,17.0,4.0,-0.37195
1.0,0.0,3.4,3.4,0.1400000000000001,121.0,211.08,11.2,0.6144,0.0,0.0,11.2,-2.2941666666666665,10.016,0.6158399999999999,14.599999999995,10.8,6.913342638399999,0.48,70.33333333333333,20.8,661.0,17.0,4.0,-0.9482000000000002
1.0,0.0,3.475,3.475,0.1400000000000001,121.0,210.3,10.85,0.5959,0.0,0.0,10.85,-2.2941666666666665,10.955,0.5962000000000001,14.599999999995,10.8,6.50721167675,0.3,70.33333333333333,21.9,661.0,17.0,4.0,-0.404125
1.0,0.0,3.32,3.32,0.1400000000000001,121.0,208.72,11.32,0.63768,0.0,0.0,11.32,-2.2941666666666665,9.667999999999996,0.63912,14.599999999995,10.8,7.1198952164,0.52,70.33333333333333,19.88,661.0,17.0,4.0,-0.9911
1.0,0.0,3.3600000000000003,3.3600000000000003,0.1400000000000001,121.0,207.38,11.06,0.6288400000000001,0.0,0.0,11.06,-2.2941666666666665,10.358,0.62932,14.599999999995,10.8,6.8376817318,0.38,70.33333333333333,20.54,661.0,17.0,4.0,-0.54535
1.0,0.0,3.65,3.65,0.3599999999999999,178.1,198.95,5.300000000000001,0.67975,88.0,0.0,5.300000000000001,-1.9233333333333331,7.970000000000001,0.6823,24.9996,8.700000000000001,4.5288863205,0.3,62.66666666666666,19.0,381.0,35.0,12.0,-0.771
1.0,0.0,3.35,3.35,0.3599999999999999,178.1,198.95,5.0,0.8750500000000001,88.0,0.0,5.0,-1.9233333333333331,8.375,0.87745,24.9996,8.700000000000001,5.296880037,0.3,62.66666666666666,16.3,381.0,35.0,12.0,-0.807
1.0,0.0,3.25,3.25,0.3599999999999999,178.1,198.95,4.9,0.94015,88.0,0.0,4.9,-1.9233333333333331,8.510000000000002,0.9425,24.9996,8.700000000000001,5.5528779425,0.3,62.66666666666666,15.4,381.0,35.0,12.0,-0.8190000000000001
1.0,0.0,3.15,3.15,0.3599999999999999,178.1,198.95,4.8,1.00525,88.0,0.0,4.8,-1.9233333333333331,8.645,1.0075500000000002,24.9996,8.700000000000001,5.808875848,0.3,62.66666666666666,14.5,381.0,35.0,12.0,-0.8310000000000001
1.0,0.0,3.1,3.1,0.3599999999999999,178.1,197.3,4.2,1.0615,88.0,0.0,4.2,-1.9233333333333331,9.079999999999998,1.0632,24.9996,8.700000000000001,5.717960567,0.2,62.66666666666666,14.0,381.0,35.0,12.0,-0.544
1.0,0.0,4.925,4.925,0.24,177.3,194.0,3.95,0.316675,99.0,0.0,3.95,-0.2675,5.84,0.316675,22.7,5.6000000000000005,4.32475211025,0.0,55.5,39.1,568.0,23.0,2.0,-0.436125
1.0,0.0,4.775,4.775,0.24,177.3,194.0,3.85,0.394025,99.0,0.0,3.85,-0.2675,6.12,0.394025,22.7,5.6000000000000005,4.51815503075,0.0,55.5,37.3,568.0,23.0,2.0,-0.418375
1.0,0.0,4.7,4.7,0.24,177.3,194.0,3.8,0.4327,99.0,0.0,3.8,-0.2675,6.26,0.4327,22.7,5.6000000000000005,4.614856491,0.0,55.5,36.4,568.0,23.0,2.0,-0.4095
1.0,0.0,3.8,3.8,0.03,178.1,194.0,3.8,0.6532,88.0,0.0,3.8,0.03,8.870000000000001,0.6541,22.4,2.700000000000001,3.4881467610000003,0.0,55.0,20.2,381.0,24.0,2.0,0.126
1.0,0.0,3.72,3.72,0.8899999999999999,6.299999999999997,210.1,8.32,0.4742,40.0,0.98,8.32,0.3783333333333333,7.593999999999999,0.4742,17.83,12.0,7.3402572548,0.28,61.33333333333333,22.68,2055.0,28.0,8.0,0.2032
1.0,0.0,3.68,3.68,0.8899999999999999,6.299999999999997,205.2,8.84,0.47604,40.0,0.98,8.84,0.3783333333333333,8.488,0.47604,17.83,12.0,7.133842725599999,0.32,61.33333333333333,22.68,2055.0,28.0,8.0,0.2486
1.0,0.0,3.68,3.68,0.8899999999999999,6.299999999999997,203.8,8.96,0.47492,40.0,0.98,8.96,0.3783333333333333,8.812000000000001,0.47492,17.83,12.0,7.0603776084,0.32,61.33333333333333,22.8,2055.0,28.0,8.0,0.2572
1.0,0.0,3.68,3.68,0.8899999999999999,6.299999999999997,202.4,9.08,0.4738,40.0,0.98,9.08,0.3783333333333333,9.136,0.4738,17.83,12.0,6.9869124912,0.32,61.33333333333333,22.92,2055.0,28.0,8.0,0.2658
1.0,0.0,3.64,3.64,0.8899999999999999,6.299999999999997,201.7,9.24,0.479,40.0,0.98,9.24,0.3783333333333333,9.058,0.479,17.83,12.0,7.0008933136,0.36,61.33333333333333,22.56,2055.0,28.0,8.0,0.2854
1.0,0.0,3.6,3.6,0.8899999999999999,6.299999999999997,202.4,9.28,0.48532,40.0,0.98,9.28,0.3783333333333333,8.656,0.48532,17.83,12.0,7.0883392532,0.4,61.33333333333333,22.08,2055.0,28.0,8.0,0.2964
1.0,0.0,3.56,3.56,0.8899999999999999,6.299999999999997,203.1,9.32,0.49164,40.0,0.98,9.32,0.3783333333333333,8.254,0.49164,17.83,12.0,7.175785192799999,0.44,61.33333333333333,21.6,2055.0,28.0,8.0,0.3074
1.0,0.0,4.12,4.12,0.6699999999999999,38.0,208.0,8.5,0.39292,55.0,0.96,8.5,0.385,8.04,0.39332,17.83,12.0,7.494041654999999,0.28,61.66666666666667,30.06,2055.0,27.0,8.0,0.2241
1.0,0.0,4.08,4.08,0.6699999999999999,38.0,206.6,8.620000000000001,0.39976,55.0,0.96,8.620000000000001,0.385,8.367999999999999,0.40012,17.83,12.0,7.3941783302,0.28,61.66666666666667,29.46,2055.0,27.0,8.0,0.2319
1.0,0.0,3.88,3.88,0.6699999999999999,38.0,199.6,9.22,0.4339599999999999,55.0,0.96,9.22,0.385,10.008,0.4341199999999999,17.83,12.0,6.8948617062,0.28,61.66666666666667,26.46,2055.0,27.0,8.0,0.2709
1.0,0.0,3.84,3.84,0.6699999999999999,38.0,198.2,9.340000000000002,0.4407999999999999,55.0,0.96,9.340000000000002,0.385,10.336,0.44092,17.83,12.0,6.7949983814,0.28,61.66666666666667,25.86,2055.0,27.0,8.0,0.2786999999999999
1.0,0.0,3.82,3.82,0.6699999999999999,38.0,197.5,9.4,0.44422,55.0,0.96,9.4,0.385,10.500000000000002,0.44432,17.83,12.0,6.745066719,0.28,61.66666666666667,25.56,2055.0,27.0,8.0,0.2825999999999999
1.0,0.0,4.04,4.04,0.6699999999999999,38.0,208.0,8.7,0.4044399999999999,55.0,0.96,8.7,0.385,7.56,0.4048399999999999,17.83,12.0,7.595468416999999,0.36,61.66666666666667,29.22,2055.0,27.0,8.0,0.2547
1.0,0.0,3.72,3.72,0.6699999999999999,38.0,196.8,9.66,0.45916,55.0,0.96,9.66,0.385,10.184,0.45924,17.83,12.0,6.7965618186,0.36,61.66666666666667,24.42,2055.0,27.0,8.0,0.3171
1.0,0.0,3.7,3.7,0.02,48.0,203.9,10.5,0.5046999999999999,0.0,6.025,10.5,-2.8175,9.88,0.5083,17.8996,10.4,7.272614722,0.6,68.0,23.1,81.0,20.0,5.0,-1.6125
1.0,0.0,3.75,3.75,0.02,48.0,202.25,10.25,0.4907499999999999,0.0,6.025,10.25,-2.8175,10.4,0.49375,17.8996,10.4,7.083914725,0.5,68.0,23.75,81.0,20.0,5.0,-1.31125
1.0,0.0,3.8,3.8,0.02,48.0,200.6,10.0,0.4768,0.0,6.025,10.0,-2.8175,10.92,0.4791999999999999,17.8996,10.4,6.895214728,0.4,68.0,24.4,81.0,20.0,5.0,-1.0099999999999998
1.0,0.0,3.85,3.85,0.02,48.0,198.95,9.75,0.4628499999999999,0.0,6.025,9.75,-2.8175,11.44,0.4646499999999999,17.8996,10.4,6.706514731,0.3,68.0,25.05,81.0,20.0,5.0,-0.7087500000000001
1.0,0.0,3.9,3.9,0.02,48.0,197.3,9.5,0.4489,0.0,6.025,9.5,-2.8175,11.96,0.4501,17.8996,10.4,6.517814733999999,0.2,68.0,25.7,81.0,20.0,5.0,-0.4075
1.0,0.0,3.95,3.95,0.02,48.0,195.65,9.25,0.4349499999999999,0.0,6.025,9.25,-2.8175,12.48,0.43555,17.8996,10.4,6.329114736999999,0.1,68.0,26.35,81.0,20.0,5.0,-0.1062499999999999
1.0,0.0,4.0,4.0,0.0,0.0,194.0,9.0,0.421,0.0,0.0,9.0,0.195,13.0,0.421,0.0,0.0,6.14041474,0.0,58.0,27.0,0.0,0.0,0.0,0.195
1.0,0.0,3.65,3.65,0.6699999999999999,48.0,202.25,10.5,0.50515,0.0,6.79,10.5,-1.5583333333333331,9.8,0.50815,17.8996,12.0,7.2106981775,0.6,71.0,22.7,2136.0,20.0,5.0,-1.273
1.0,0.0,3.7,3.7,0.6699999999999999,48.0,200.6,10.25,0.4911999999999999,0.0,6.79,10.25,-1.5583333333333331,10.32,0.4935999999999999,17.8996,12.0,7.0219981805,0.5,71.0,23.35,2136.0,20.0,5.0,-0.97175
1.0,0.0,3.75,3.75,0.6699999999999999,48.0,198.95,10.0,0.4772499999999999,0.0,6.79,10.0,-1.5583333333333331,10.840000000000002,0.47905,17.8996,12.0,6.8332981835,0.4,71.0,24.000000000000004,2136.0,20.0,5.0,-0.6705000000000001
1.0,0.0,3.75,3.75,0.6699999999999999,48.0,195.65,9.75,0.46375,0.0,6.79,9.75,-1.5583333333333331,11.28,0.4643499999999999,17.8996,12.0,6.582681642,0.3,71.0,24.25,2136.0,20.0,5.0,-0.02975
1.0,0.0,3.8,3.8,0.6699999999999999,0.0,194.0,9.5,0.4498,0.0,0.7649999999999999,9.5,0.5775,11.8,0.4498,17.83,12.0,6.393981644999999,0.2,67.5,24.9,2055.0,19.0,5.0,0.2715
1.0,0.0,3.6,3.6,0.6699999999999999,48.0,197.3,10.25,0.4921,0.0,6.79,10.25,-1.5583333333333331,10.16,0.4932999999999999,17.8996,12.0,6.898165091499999,0.5,71.0,22.55,2136.0,20.0,5.0,-0.2927499999999999
1.0,0.0,3.65,3.65,0.6699999999999999,48.0,195.65,10.0,0.4781499999999999,0.0,6.79,10.0,-1.5583333333333331,10.68,0.47875,17.8996,12.0,6.7094650945,0.4,71.0,23.2,2136.0,20.0,5.0,0.0085
1.0,0.0,3.7,3.7,0.6699999999999999,0.0,194.0,9.75,0.4641999999999999,0.0,0.7649999999999999,9.75,0.5775,11.2,0.4641999999999999,17.83,12.0,6.5207650975,0.3,67.5,23.85,2055.0,19.0,5.0,0.3097499999999999
1.0,0.0,3.55,3.55,0.6699999999999999,48.0,195.65,10.25,0.49255,0.0,6.79,10.25,-1.5583333333333331,10.08,0.49315,17.8996,12.0,6.836248546999999,0.5,71.0,22.15,2136.0,20.0,5.0,0.04675
1.0,0.0,3.6,3.6,0.6699999999999999,0.0,194.0,10.0,0.4786,0.0,0.7649999999999999,10.0,0.5775,10.6,0.4786,17.83,12.0,6.64754855,0.4,67.5,22.8,2055.0,19.0,5.0,0.348
1.0,0.0,4.16,4.16,0.6699999999999999,74.0,201.0,9.0,0.39736,86.0,0.96,9.0,0.385,9.86,0.3977599999999999,18.13,12.0,6.69250738,0.24,62.0,33.879999999999995,2055.0,26.0,8.0,0.2478
1.0,0.0,4.04,4.04,0.6699999999999999,74.0,198.9,9.18,0.4148199999999999,86.0,0.96,9.18,0.385,10.37,0.4150999999999999,18.13,12.0,6.6181636738,0.24,62.0,31.06,2055.0,26.0,8.0,0.2594999999999999
1.0,0.0,3.92,3.92,0.6699999999999999,74.0,197.5,9.4,0.43222,86.0,0.96,9.4,0.385,10.47,0.4324199999999999,18.13,12.0,6.619314584,0.28,62.0,28.76,2055.0,26.0,8.0,0.2825999999999999
1.0,0.0,4.119999999999999,4.119999999999999,0.6699999999999999,74.0,202.4,9.18,0.4029999999999999,86.0,0.96,9.18,0.385,8.8,0.4034799999999999,18.13,12.0,6.8942099938000005,0.36,62.0,34.5,2055.0,26.0,8.0,0.2859
1.0,0.0,3.84,3.84,0.6699999999999999,74.0,197.50000000000003,9.6,0.44374,86.0,0.96,9.6,0.385,9.989999999999998,0.44394,18.13,12.0,6.720741346,0.36,62.0,27.92,2055.0,26.0,8.0,0.3132
1.0,0.0,3.84,3.84,0.6699999999999999,74.0,198.2,9.64,0.44368,86.0,0.96,9.64,0.385,9.579999999999998,0.44392,18.13,12.0,6.7962359624,0.4,62.0,28.44,2055.0,26.0,8.0,0.3246
1.0,0.0,3.8,3.8,0.6699999999999999,74.0,197.50000000000003,9.7,0.4495,86.0,0.96,9.7,0.385,9.749999999999998,0.4497,18.13,12.0,6.771454727,0.4,62.0,27.5,2055.0,26.0,8.0,0.3285
1.0,0.0,4.0,4.0,0.6699999999999999,74.0,194.875,9.05,0.4209249999999999,86.0,0.96,9.05,0.385,12.4875,0.420975,18.13,12.0,6.234783010499999,0.05,62.0,27.65,2055.0,26.0,8.0,0.20925
1.0,0.0,4.2,4.2,0.6699999999999999,74.0,199.25,8.8,0.39175,86.0,0.96,8.8,0.385,11.125000000000002,0.3920499999999999,18.13,12.0,6.453057458,0.1,62.0,33.0,2055.0,26.0,8.0,0.204
1.0,0.0,4.1,4.1,0.6699999999999999,74.0,197.5,8.95,0.4062999999999999,86.0,0.96,8.95,0.385,11.55,0.4064999999999999,18.13,12.0,6.3911043695,0.1,62.0,30.65,2055.0,26.0,8.0,0.21375
1.0,0.0,4.0,4.0,0.6699999999999999,74.0,195.75,9.1,0.42085,86.0,0.96,9.1,0.385,11.975,0.42095,18.13,12.0,6.329151281,0.1,62.0,28.3,2055.0,26.0,8.0,0.2235
1.0,0.0,4.15,4.15,0.6699999999999999,74.0,199.25,8.925,0.3989499999999999,86.0,0.96,8.925,0.385,10.825,0.3992499999999999,18.13,12.0,6.51644918425,0.15,62.0,32.475,2055.0,26.0,8.0,0.223125
1.0,0.0,4.05,4.05,0.6699999999999999,74.0,197.50000000000003,9.075,0.4135,86.0,0.96,9.075,0.385,11.249999999999998,0.4136999999999999,18.13,12.0,6.45449609575,0.15,62.0,30.125,2055.0,26.0,8.0,0.232875
1.0,0.0,4.0,4.0,0.6699999999999999,74.0,196.62500000000003,9.15,0.4207749999999999,86.0,0.96,9.15,0.385,11.4625,0.420925,18.13,12.0,6.4235195515,0.15,62.0,28.95,2055.0,26.0,8.0,0.2377499999999999
1.0,0.0,4.2,4.2,0.6699999999999999,74.0,201.0,8.899999999999999,0.3916,86.0,0.96,8.899999999999999,0.385,10.1,0.3919999999999999,18.13,12.0,6.641793999000001,0.2,62.0,34.3,2055.0,26.0,8.0,0.2325
1.0,0.0,4.1000000000000005,4.1000000000000005,0.6699999999999999,74.0,199.25,9.05,0.40615,86.0,0.96,9.05,0.385,10.525,0.40645,18.13,12.0,6.5798409105,0.2,62.0,31.950000000000003,2055.0,26.0,8.0,0.24225
1.0,0.0,4.0,4.0,0.6699999999999999,74.0,197.5,9.2,0.4207,86.0,0.96,9.2,0.385,10.95,0.4209,18.13,12.0,6.517887822,0.2,62.0,29.6,2055.0,26.0,8.0,0.252
1.0,0.0,3.95,3.95,0.6699999999999999,74.0,196.62500000000003,9.275,0.427975,86.0,0.96,9.275,0.385,11.1625,0.428125,18.13,12.0,6.48691127775,0.2,62.0,28.425,2055.0,26.0,8.0,0.256875
1.0,0.0,3.85,3.85,0.6699999999999999,74.0,194.875,9.425,0.442525,86.0,0.96,9.425,0.385,11.5875,0.442575,18.13,12.0,6.424958189249999,0.2,62.0,26.075000000000003,2055.0,26.0,8.0,0.266625
1.0,0.0,3.9,3.9,0.6699999999999999,74.0,196.625,9.4,0.435175,86.0,0.96,9.4,0.385,10.8625,0.435325,18.13,12.0,6.550303004,0.25,62.0,27.9,2055.0,26.0,8.0,0.276
1.0,0.0,3.8,3.8,0.6699999999999999,74.0,194.875,9.55,0.4497249999999999,86.0,0.96,9.55,0.385,11.2875,0.449775,18.13,12.0,6.4883499155,0.25,62.0,25.55,2055.0,26.0,8.0,0.2857499999999999
1.0,0.0,3.85,3.85,0.6699999999999999,74.0,196.625,9.525,0.4423749999999999,86.0,0.96,9.525,0.385,10.5625,0.442525,18.13,12.0,6.61369473025,0.3,62.0,27.375,2055.0,26.0,8.0,0.2951249999999999
1.0,0.0,3.8,3.8,0.6699999999999999,74.0,195.75,9.6,0.44965,86.0,0.96,9.6,0.385,10.775,0.44975,18.13,12.0,6.582718186,0.3,62.0,26.2,2055.0,26.0,8.0,0.3
1.0,0.0,3.79,3.79,0.6699999999999999,74.0,196.625,9.675,0.451015,86.0,0.96,9.675,0.385,10.2025,0.451165,18.13,12.0,6.68976480175,0.36,62.0,26.745,2055.0,26.0,8.0,0.318075
1.0,0.0,3.74,3.74,0.6699999999999999,74.0,195.75,9.75,0.45829,86.0,0.96,9.75,0.385,10.415,0.45839,18.13,12.0,6.6587882575,0.36,62.0,25.57,2055.0,26.0,8.0,0.32295
1.0,0.0,3.9,3.9,0.6699999999999999,74.0,199.25,9.55,0.43495,86.0,0.96,9.55,0.385,9.325,0.4352499999999999,18.13,12.0,6.833407815499999,0.4,62.0,29.85,2055.0,26.0,8.0,0.31875
1.0,0.0,3.7,3.7,0.6699999999999999,74.0,195.75,9.85,0.46405,86.0,0.96,9.85,0.385,10.175,0.46415,18.13,12.0,6.7095016385,0.4,62.0,25.15,2055.0,26.0,8.0,0.33825
1.0,0.0,3.9,3.9,0.8899999999999999,13.5,227.25,8.2,0.462,33.0,0.98,8.2,0.3133333333333333,10.915,0.462,11.13,10.8,6.63900041,0.1,60.33333333333333,24.9,2012.0,28.0,8.0,0.047
